,0,1
3579,K-024003,200806668
3580,K-028967,201109222
3581,K-038912,201602574
3582,K-023838,200805918
3583,K-031097,201307149
3584,K-020827,200703542
3585,K-004030,199300217
3586,K-015136,200402327
3587,K-020665,200702965
3588,K-011558,200200447
3589,K-003633,199200354
3590,K-017480,200502128
3591,K-038606,201601680
3592,K-023862,200805990
3593,K-005274,199502365
3594,K-014618,200401320
3595,K-050266,202000411
3596,K-024512,200808755
3597,K-030372,201208753
3598,K-016866,200500887
3599,K-012732,200300284
3600,K-038025,201508378
3601,K-036163,201502631
3602,K-031982,201309653
3603,K-038204,201600437
3604,K-001715,198600903
3605,K-005387,199504250
3606,K-023225,200802220
3607,K-019958,200611114
3608,K-010447,200100590
3609,K-033131,201402272
3610,K-038171,201600358
3611,K-011987,200201810
3612,K-039137,201603059
3613,K-014274,200400500
3614,K-004472,199400050
3615,K-032556,201400403
3616,K-019349,200606531
3617,K-001579,198501401
3618,K-011833,200201406
3619,K-030106,201207054
3620,K-009417,200002882
3621,K-016190,200409930
3622,K-038251,201600587
3623,K-037875,201507900
3624,K-032597,201400493
3625,K-021984,200709010
3626,K-002289,198801192
3627,K-037854,201507878
3628,K-031467,201308385
3629,K-020976,200704324
3630,K-036954,201504770
3631,K-019707,200608161
3632,K-004442,199304470
3633,K-010232,200009059
3634,K-002688,198900699
3635,K-027653,201004570
3636,K-025000,200811406
3637,K-059586,202101646
3638,K-010446,200100586
3639,K-004072,199300415
3640,K-011299,200109104
3641,K-006213,199700887
3642,K-001460,198500629
3643,K-038390,201601045
3644,K-035610,201501398
3645,K-000372,197600539
3646,K-019867,200610680
3647,K-009002,200001783
3648,K-008204,199903179
3649,K-003710,199200885
3650,K-010349,200100244
3651,K-000473,197800210
3652,K-020958,200704290
3653,K-032483,201400278
3654,K-016548,200500251
3655,K-030535,201300140
3656,K-038727,201602122
3657,K-028442,201103214
3658,K-027962,201007341
3659,K-012150,200202423
3660,K-010294,200009634
3661,K-034680,201405403
3662,K-007923,199901507
3663,K-035789,201501694
3664,K-023905,200806194
3665,K-038104,201508552
3666,K-022271,200710374
3667,K-004489,199400191
3668,K-017983,200503320
3669,K-007397,199803128
3670,K-015173,200402399
3671,K-022501,200711655
3672,K-013378,200301766
3673,K-034095,201404247
3674,K-027126,201001420
3675,K-035007,201406125
3676,K-028923,201108895
3677,K-014607,200401296
3678,K-030697,201303033
3679,K-028743,201105954
3680,K-006192,199700756
3681,K-004097,199300660
3682,K-008445,199906877
3683,K-013778,200303328
3684,K-029419,201201166
3685,K-030064,201206936
3686,K-025962,200904615
3687,K-011274,200108822
3688,K-001757,198601285
3689,K-000514,197800466
3690,K-000113,197000040
3691,K-033720,201403528
3692,K-020084,200612573
3693,K-019292,200606210
3694,K-031875,201309384
3695,K-014258,200400474
3696,K-035856,201501811
3697,K-016545,200500248
3698,K-011918,200201656
3699,K-000432,197700322
3700,K-035270,201500483
3701,K-028716,201105600
3702,K-012212,200202802
3703,K-000956,198300142
3704,K-027076,201001006
3705,K-032168,201310251
3706,K-031329,201307930
3707,K-030473,201210591
3708,K-038622,201601700
3709,K-020258,200701033
3710,K-036055,201502417
3711,K-005446,199600158
3712,K-026875,200908354
3713,K-031838,201309260
3714,K-000105,197000005
3715,K-013040,200301033
3716,K-012382,200204369
3717,K-007820,199900924
3718,K-003746,199201154
3719,K-026589,200906073
3720,K-000741,198100081
3721,K-023126,200801562
3722,K-022362,200710817
3723,K-035736,201501612
3724,K-010420,200100496
3725,K-033588,201403321
3726,K-027033,201000951
3727,K-017985,200503334
3728,K-005316,199502666
3729,K-014729,200401519
3730,K-033373,201402890
3731,K-032600,201400501
3732,K-034492,201405014
3733,K-032607,201400542
3734,K-007781,199900719
3735,K-006211,199700873
3736,K-030812,201305847
3737,K-025497,200902537
3738,K-025380,200901934
3739,K-008467,199907046
3740,K-006372,199701641
3741,K-014679,200401445
3742,K-034527,201405080
3743,K-033557,201403264
3744,K-002753,198901317
3745,K-001908,198700736
3746,K-001363,198401253
3747,K-005850,199602669
3748,K-038173,201600361
3749,K-038209,201600445
3750,K-014862,200401762
3751,K-037111,201505153
3752,K-023201,200802021
3753,K-027099,201001041
3754,K-031492,201308450
3755,K-029069,201109818
3756,K-022909,200800320
3757,K-037549,201506894
3758,K-028816,201107225
3759,K-032246,201310498
3760,K-005179,199501680
3761,K-040343,201605344
3762,K-027897,201006784
3763,K-000115,197000050
3764,K-023578,200804796
3765,K-018193,200511276
3766,K-024489,200808588
3767,K-013456,200301926
3768,K-008902,200001328
3769,K-030060,201206916
3770,K-023740,200805555
3771,K-015607,200403296
3772,K-027188,201001745
3773,K-049277,201907378
3774,K-030005,201206782
3775,K-028762,201106366
3776,K-034894,201405845
3777,K-012192,200202755
3778,K-022736,200713108
3779,K-036861,201504314
3780,K-028466,201103422
3781,K-021697,200708054
3782,K-014102,200400201
3783,K-007705,199900351
3784,K-018156,200511067
3785,K-007493,199804331
3786,K-002186,198800316
3787,K-034056,201404160
3788,K-007793,199900806
3789,K-020194,200700633
3790,K-010284,200009522
3791,K-006608,199702412
3792,K-000043,196300001
3793,K-033632,201403403
3794,K-029822,201206163
3795,K-011234,200108699
3796,K-005753,199601956
3797,K-000843,198200157
3798,K-008642,200000173
3799,K-013413,200301846
3800,K-022963,200800614
3801,K-021652,200707797
3802,K-009462,200003114
3803,K-001331,198400831
3804,K-006633,199702621
3805,K-008131,199902656
3806,K-038710,201602081
3807,K-000481,197800262
3808,K-037043,201505018
3809,K-008896,200001279
3810,K-027993,201007672
3811,K-024522,200808799
3812,K-025458,200902301
3813,K-004268,199302061
3814,K-004835,199403106
3815,K-019461,200607006
3816,K-007821,199900925
3817,K-014870,200401786
3818,K-043934,201802236
3819,K-038169,201600356
3820,K-024731,200809924
3821,K-004160,199301111
3822,K-015245,200402575
3823,K-023804,200805821
3824,K-048028,201905326
3825,K-028650,201104726
3826,K-003707,199200876
3827,K-034011,201404042
3828,K-020861,200703701
3829,K-007055,199801193
3830,K-034569,201405123
3831,K-034267,201404584
3832,K-024586,200809207
3833,K-005000,199500420
3834,K-018403,200600109
3835,K-023085,200801333
3836,K-005858,199602745
3837,K-031000,201306595
3838,K-024813,200810506
3839,K-015193,200402458
3840,K-012668,200300144
3841,K-032642,201400701
3842,K-004116,199300831
3843,K-021838,200708599
3844,K-004092,199300654
3845,K-031998,201309738
3846,K-017506,200502189
3847,K-032827,201401304
3848,K-044257,201802990
3849,K-027840,201006077
3850,K-014185,200400339
3851,K-032083,201309963
3852,K-032398,201310963
3853,K-037585,201507133
3854,K-015840,200403873
3855,K-033171,201402369
3856,K-026632,200906478
3857,K-015520,200403090
3858,K-005616,199601068
3859,K-018208,200511325
3860,K-015530,200403137
3861,K-031039,201306969
3862,K-006544,199702105
3863,K-014624,200401327
3864,K-007857,199901136
3865,K-030043,201206857
3866,K-025531,200902734
3867,K-019109,200604294
3868,K-004606,199400823
3869,K-037553,201507014
3870,K-016110,200404754
3871,K-025143,200900341
3872,K-036335,201502964
3873,K-004172,199301235
3874,K-017809,200502838
3875,K-017738,200502688
3876,K-016423,200411062
3877,K-014271,200400494
3878,K-014463,200400987
3879,K-007145,199801580
3880,K-012061,200202093
3881,K-020006,200611515
3882,K-013551,200302173
3883,K-017928,200503163
3884,K-013406,200301836
3885,K-012805,200300463
3886,K-034582,201405163
3887,K-006170,199700693
3888,K-035456,201500970
3889,K-000479,197800242
3890,K-025485,200902443
3891,K-036926,201504698
3892,K-024770,200810282
3893,K-011396,200110059
3894,K-013102,200301116
3895,K-032442,201400112
3896,K-035408,201500885
3897,K-013009,200300923
3898,K-002265,198801052
3899,K-026135,200905017
3900,K-001104,198301005
3901,K-000654,198000160
3902,K-031840,201309264
3903,K-037108,201505149
3904,K-020966,200704307
3905,K-027053,201000982
3906,K-028901,201108203
3907,K-028976,201109231
3908,K-020988,200704407
3909,K-008254,199903649
3910,K-028041,201100168
3911,K-011235,200108700
3912,K-002275,198801103
3913,K-044706,201804023
3914,K-018141,200511051
3915,K-052276,202004224
3916,K-028210,201100953
3917,K-000251,197400262
3918,K-038958,201602684
3919,K-028937,201109028
3920,K-012842,200300566
3921,K-004229,199301690
3922,K-023599,200804918
3923,K-037491,201506798
3924,K-033320,201402808
3925,K-015989,200404205
3926,K-013981,200308855
3927,K-028450,201103324
3928,K-000364,197600345
3929,K-016728,200500561
3930,K-010140,200008591
3931,K-029725,201205537
3932,K-008932,200001458
3933,K-025890,200904434
3934,K-002826,198901917
3935,K-012724,200300269
3936,K-016189,200409929
3937,K-019881,200610765
3938,K-017511,200502194
3939,K-023764,200805632
3940,K-012266,200202994
3941,K-026059,200904846
3942,K-023544,200804560
3943,K-008538,199907419
3944,K-002281,198801114
3945,K-035044,201406184
3946,K-035769,201501662
3947,K-024503,200808686
3948,K-016779,200500649
3949,K-023015,200801021
3950,K-023644,200805159
3951,K-016296,200410512
3952,K-003696,199200706
3953,K-016297,200410513
3954,K-027959,201007309
3955,K-003945,199203279
3956,K-016721,200500553
3957,K-026807,200907725
3958,K-033513,201403178
3959,K-031701,201308924
3960,K-015841,200403886
3961,K-006016,199700059
3962,K-020000,200611389
3963,K-014026,200400067
3964,K-025500,200902556
3965,K-000798,198100700
3966,K-042119,201706183
3967,K-023045,200801141
3968,K-011049,200103239
3969,K-014438,200400946
3970,K-031319,201307920
3971,K-011566,200200469
3972,K-039815,201604015
3973,K-030840,201306109
3974,K-021683,200707943
3975,K-008901,200001308
3976,K-032441,201400111
3977,K-022278,200710393
3978,K-011676,200200852
3979,K-005073,199500959
3980,K-013976,200308838
3981,K-035879,201501889
3982,K-025561,200902976
3983,K-011254,200108765
3984,K-035239,201500429
3985,K-008483,199907081
3986,K-029005,201109278
3987,K-010973,200102769
3988,K-032108,201310013
3989,K-017522,200502213
3990,K-011253,200108764
3991,K-012812,200300470
3992,K-035792,201501697
3993,K-035811,201501725
3994,K-007645,199900203
3995,K-017399,200501979
3996,K-033059,201402060
3997,K-002541,198802519
3998,K-015763,200403678
3999,K-025302,200901443
4000,K-033204,201402450
4001,K-032253,201310516
4002,K-029004,201109277
4003,K-024169,200807223
4004,K-012503,200209895
4005,K-038459,201601195
4006,K-017343,200501892
4007,K-030033,201206837
4008,K-051306,202002642
4009,K-035560,201501269
4010,K-028407,201102618
4011,K-050705,202001489
4012,K-029400,201201051
4013,K-036953,201504769
4014,K-002881,198902560
4015,K-007061,199801206
4016,K-029159,201110095
4017,K-034810,201405617
4018,K-002240,198800776
4019,K-013003,200300909
4020,K-007636,199900163
4021,K-026822,200907818
4022,K-008911,200001368
